value,error_size
1.928601166204810369e+01,0.000000000000000000e+00
2.173648075775012245e+01,0.000000000000000000e+00
1.691340628310943117e+01,0.000000000000000000e+00
2.115009930866582266e+01,0.000000000000000000e+00
2.202278084508144218e+01,0.000000000000000000e+00
2.114615018356182929e+01,0.000000000000000000e+00
1.906104311939355611e+01,0.000000000000000000e+00
2.205021440457108284e+01,0.000000000000000000e+00
2.123041668132882620e+01,0.000000000000000000e+00
1.722567645104440359e+01,0.000000000000000000e+00
2.104476574282925583e+01,0.000000000000000000e+00
2.047766977242444852e+01,0.000000000000000000e+00
1.945922863529832725e+01,0.000000000000000000e+00
1.710126937190085883e+01,0.000000000000000000e+00
1.586736717311691436e+01,0.000000000000000000e+00
1.950475356229405577e+01,0.000000000000000000e+00
1.931081970239257117e+01,0.000000000000000000e+00
1.924613452469717600e+01,0.000000000000000000e+00
2.234985810299789222e+01,0.000000000000000000e+00
2.151841566942425388e+01,0.000000000000000000e+00
1.763116353687950877e+01,0.000000000000000000e+00
2.292058092790570001e+01,0.000000000000000000e+00
1.818307971346223084e+01,0.000000000000000000e+00
1.822229267762121907e+01,0.000000000000000000e+00
1.827679524241880671e+01,0.000000000000000000e+00
2.262212043781583759e+01,0.000000000000000000e+00
2.053664782118082854e+01,0.000000000000000000e+00
2.228916665818994503e+01,0.000000000000000000e+00
1.623074134395514179e+01,0.000000000000000000e+00
6.826546975399712380e+01,0.000000000000000000e+00
6.906764900155766895e+01,0.000000000000000000e+00
6.965320731470522730e+01,0.000000000000000000e+00
7.083958641695640779e+01,0.000000000000000000e+00
7.151124287184752859e+01,0.000000000000000000e+00
6.738564335494025670e+01,0.000000000000000000e+00
7.188231438162719655e+01,0.000000000000000000e+00
6.736147804031337216e+01,0.000000000000000000e+00
6.762786854486836319e+01,0.000000000000000000e+00
6.898340310432116951e+01,0.000000000000000000e+00
6.569411354066886588e+01,0.000000000000000000e+00
6.708575101027686571e+01,0.000000000000000000e+00
7.769408579904998646e+01,0.000000000000000000e+00
7.564041997945950868e+01,0.000000000000000000e+00
7.709782698067989770e+01,0.000000000000000000e+00
7.853538830224931644e+01,0.000000000000000000e+00
7.715447136437011011e+01,0.000000000000000000e+00
7.531852790281197940e+01,0.000000000000000000e+00
7.753136895877712220e+01,0.000000000000000000e+00
8.024614717901059180e+01,0.000000000000000000e+00
8.070902916915927960e+01,0.000000000000000000e+00
7.815358039590071826e+01,0.000000000000000000e+00
8.184007527087968015e+01,0.000000000000000000e+00
7.849984299782151709e+01,0.000000000000000000e+00
7.964250515131242025e+01,0.000000000000000000e+00
7.985057727493180835e+01,0.000000000000000000e+00
7.909664895471782131e+01,0.000000000000000000e+00
7.939707670323672062e+01,0.000000000000000000e+00
8.088961809674910342e+01,0.000000000000000000e+00
7.895857529786961493e+01,0.000000000000000000e+00
8.188860326300074632e+01,0.000000000000000000e+00
7.894348990080881379e+01,0.000000000000000000e+00
7.814875197530417950e+01,0.000000000000000000e+00
8.162523009139630403e+01,0.000000000000000000e+00
8.173742960420803172e+01,0.000000000000000000e+00
8.368253515417653432e+01,0.000000000000000000e+00
8.180631448689395313e+01,0.000000000000000000e+00
8.261666479478418523e+01,0.000000000000000000e+00
7.670700739164347226e+01,0.000000000000000000e+00
7.976671737344237556e+01,0.000000000000000000e+00
7.916351529798505737e+01,0.000000000000000000e+00
8.190232372024321705e+01,0.000000000000000000e+00
7.787457743050610759e+01,0.000000000000000000e+00
8.110793531889362384e+01,0.000000000000000000e+00
8.022786174447891483e+01,0.000000000000000000e+00
7.646082996239641716e+01,0.000000000000000000e+00
8.195281455574573215e+01,0.000000000000000000e+00
7.900290987369908180e+01,0.000000000000000000e+00
7.791953734503053397e+01,0.000000000000000000e+00
7.740554072387070050e+01,0.000000000000000000e+00
8.016194110975172293e+01,0.000000000000000000e+00
8.212342244547548376e+01,0.000000000000000000e+00
8.151716311874140786e+01,0.000000000000000000e+00
8.040061060265217918e+01,0.000000000000000000e+00
7.782545646927573557e+01,0.000000000000000000e+00
7.927826328113583543e+01,0.000000000000000000e+00
7.812632600573414265e+01,0.000000000000000000e+00
8.035476649464447974e+01,0.000000000000000000e+00
7.858975421844975529e+01,0.000000000000000000e+00
8.031211160054495224e+01,0.000000000000000000e+00
8.233894676063950158e+01,0.000000000000000000e+00
8.143862183818200151e+01,0.000000000000000000e+00
7.735911494074582606e+01,0.000000000000000000e+00
7.979760074876833187e+01,0.000000000000000000e+00
7.684841684581721211e+01,0.000000000000000000e+00
8.052950309661413542e+01,0.000000000000000000e+00
7.872591131492961836e+01,0.000000000000000000e+00
7.627360137180698985e+01,0.000000000000000000e+00
8.390704137063539747e+01,0.000000000000000000e+00
7.852149937631335774e+01,0.000000000000000000e+00
8.417235228777843759e+01,0.000000000000000000e+00
8.085445627776506683e+01,0.000000000000000000e+00
8.288967207553734795e+01,0.000000000000000000e+00
7.985410752856812167e+01,0.000000000000000000e+00
7.886549365132972866e+01,0.000000000000000000e+00
7.975660232307316733e+01,0.000000000000000000e+00
8.165008650041288263e+01,0.000000000000000000e+00
7.987766877483562666e+01,0.000000000000000000e+00
7.939526337023178826e+01,0.000000000000000000e+00
8.146592087886473621e+01,0.000000000000000000e+00
7.679819390839142557e+01,0.000000000000000000e+00
8.233680694292850433e+01,0.000000000000000000e+00
7.914242178618307832e+01,0.000000000000000000e+00
7.870489944177965924e+01,0.000000000000000000e+00
8.244465352146789883e+01,0.000000000000000000e+00
8.009080138970776375e+01,0.000000000000000000e+00
8.046325152550861048e+01,0.000000000000000000e+00
8.027278930620958874e+01,0.000000000000000000e+00
7.806974694920469915e+01,0.000000000000000000e+00
8.010092966454756436e+01,0.000000000000000000e+00
7.922014525575654886e+01,0.000000000000000000e+00
7.836431049459653764e+01,0.000000000000000000e+00
8.147174139917186153e+01,0.000000000000000000e+00
8.084990137103670804e+01,0.000000000000000000e+00
8.020355563315396807e+01,0.000000000000000000e+00
7.792989255015019978e+01,0.000000000000000000e+00
7.917007123193633333e+01,0.000000000000000000e+00
8.023194321583726207e+01,0.000000000000000000e+00
7.804011549586905971e+01,0.000000000000000000e+00
7.902541092785381238e+01,0.000000000000000000e+00
8.229342110795641929e+01,0.000000000000000000e+00
8.091418125025700192e+01,0.000000000000000000e+00
7.926854822828794056e+01,0.000000000000000000e+00
8.407593172527587910e+01,0.000000000000000000e+00
7.722245189326967818e+01,0.000000000000000000e+00
8.321707418770898812e+01,0.000000000000000000e+00
8.124188221178174274e+01,0.000000000000000000e+00
8.350453616045297167e+01,0.000000000000000000e+00
3.234715699778564613e+01,0.000000000000000000e+00
3.084282100242253577e+01,0.000000000000000000e+00
3.026956988294014650e+01,0.000000000000000000e+00
3.069297918353572996e+01,0.000000000000000000e+00
3.416004570538107288e+01,0.000000000000000000e+00
3.210873988503858101e+01,0.000000000000000000e+00
3.351632610404286794e+01,0.000000000000000000e+00
3.317787363473217965e+01,0.000000000000000000e+00
3.260366250238889307e+01,0.000000000000000000e+00
3.442359962715180188e+01,0.000000000000000000e+00
3.352685309324960627e+01,0.000000000000000000e+00
2.985868491281179971e+01,0.000000000000000000e+00
2.128755418418414891e+01,0.000000000000000000e+00
2.388717832834390009e+01,0.000000000000000000e+00
1.948961214061950642e+01,0.000000000000000000e+00
2.503382018738905401e+01,0.000000000000000000e+00
2.324599872002522716e+01,0.000000000000000000e+00
2.293076066789164358e+01,0.000000000000000000e+00
2.399892491152180796e+01,0.000000000000000000e+00
2.636480033276714252e+01,0.000000000000000000e+00
1.853704292693521083e+01,0.000000000000000000e+00
2.040504249492562749e+01,0.000000000000000000e+00
2.409709770095764014e+01,0.000000000000000000e+00
2.373400998364190073e+01,0.000000000000000000e+00
1.936507201700194614e+01,0.000000000000000000e+00
1.698973797198813429e+01,0.000000000000000000e+00
2.199643996328385498e+01,0.000000000000000000e+00
1.859798158399370394e+01,0.000000000000000000e+00
2.391821785862795480e+01,0.000000000000000000e+00
2.102567558892036104e+01,0.000000000000000000e+00
1.858903480209361092e+01,0.000000000000000000e+00
2.203426001329091477e+01,0.000000000000000000e+00
2.121586168172612474e+01,0.000000000000000000e+00
2.122627351526499240e+01,0.000000000000000000e+00
2.177984128455119972e+01,0.000000000000000000e+00
2.138220355889900404e+01,0.000000000000000000e+00
1.979525901366374185e+01,0.000000000000000000e+00
1.874128779544623669e+01,0.000000000000000000e+00
1.726468064133984726e+01,0.000000000000000000e+00
2.062746909566093123e+01,0.000000000000000000e+00
1.815454731523544396e+01,0.000000000000000000e+00
2.190482247354268708e+01,0.000000000000000000e+00
2.075441523871306870e+01,0.000000000000000000e+00
2.035553051122893820e+01,0.000000000000000000e+00
1.988043865208888050e+01,0.000000000000000000e+00
1.986329860630471700e+01,0.000000000000000000e+00
2.292752706032422694e+01,0.000000000000000000e+00
2.295941228470445949e+01,0.000000000000000000e+00
2.131359251593538673e+01,0.000000000000000000e+00
1.810730568105326910e+01,0.000000000000000000e+00
1.921363752803135583e+01,0.000000000000000000e+00
1.992433633677861238e+01,0.000000000000000000e+00
1.659752409747076030e+01,0.000000000000000000e+00
2.003573252108487068e+01,0.000000000000000000e+00
2.028884572245912921e+01,0.000000000000000000e+00
1.581961015117435565e+01,0.000000000000000000e+00
1.689439618773633356e+01,0.000000000000000000e+00
2.135128298167732908e+01,0.000000000000000000e+00
2.414872509707446113e+01,0.000000000000000000e+00
2.245594978142640130e+01,0.000000000000000000e+00
1.887656183888457662e+01,0.000000000000000000e+00
2.013636369412088456e+01,0.000000000000000000e+00
1.773092466963040792e+01,0.000000000000000000e+00
2.102263045701481303e+01,0.000000000000000000e+00
2.007734724009992178e+01,0.000000000000000000e+00
1.987367173828249278e+01,0.000000000000000000e+00
2.209991956882462105e+01,0.000000000000000000e+00
1.728614677934820065e+01,0.000000000000000000e+00
2.032140658866904914e+01,0.000000000000000000e+00
2.029518277263363402e+01,0.000000000000000000e+00
2.389697035326668839e+01,0.000000000000000000e+00
1.540355866977957788e+01,0.000000000000000000e+00
1.743430279318967280e+01,0.000000000000000000e+00
1.662479854640666233e+01,0.000000000000000000e+00
1.898561142379357847e+01,0.000000000000000000e+00
1.884447131646836127e+01,0.000000000000000000e+00
1.954630920165831753e+01,0.000000000000000000e+00
1.897190746228203295e+01,0.000000000000000000e+00
1.937692499967518955e+01,0.000000000000000000e+00
2.251030078733023387e+01,0.000000000000000000e+00
1.933127198169425398e+01,0.000000000000000000e+00
1.810748462132762526e+01,0.000000000000000000e+00
2.229351058737628577e+01,0.000000000000000000e+00
1.676460683213320380e+01,0.000000000000000000e+00
2.268255061937719574e+01,0.000000000000000000e+00
1.869869305016447925e+01,0.000000000000000000e+00
2.046707078933502899e+01,0.000000000000000000e+00
2.351561946641142953e+01,0.000000000000000000e+00
1.907795243871040469e+01,0.000000000000000000e+00
2.033390481214985357e+01,0.000000000000000000e+00
1.690914059551884918e+01,0.000000000000000000e+00
1.938612531932815131e+01,0.000000000000000000e+00
2.005001140050261199e+01,0.000000000000000000e+00
1.934325709706088858e+01,0.000000000000000000e+00
1.860849021146125182e+01,0.000000000000000000e+00
1.952716570799889340e+01,0.000000000000000000e+00
2.091532537619671572e+01,0.000000000000000000e+00
1.735142002545722306e+01,0.000000000000000000e+00
1.891915483139658960e+01,0.000000000000000000e+00
2.060870822794760215e+01,0.000000000000000000e+00
1.633110763859041015e+01,0.000000000000000000e+00
1.644687541468164582e+01,0.000000000000000000e+00
2.380809430244894287e+01,0.000000000000000000e+00
1.938551168623713039e+01,0.000000000000000000e+00
1.851271777493894533e+01,0.000000000000000000e+00
1.889953256561821604e+01,0.000000000000000000e+00
2.345205597693438904e+01,0.000000000000000000e+00
2.201890761133000041e+01,0.000000000000000000e+00
1.950835771857228096e+01,0.000000000000000000e+00
1.866638303660906928e+01,0.000000000000000000e+00
1.712017048445610712e+01,0.000000000000000000e+00
2.032068246948833945e+01,0.000000000000000000e+00
2.178617051189444354e+01,0.000000000000000000e+00
2.081249915520406546e+01,0.000000000000000000e+00
1.782835517881585119e+01,0.000000000000000000e+00
2.205039976179570260e+01,0.000000000000000000e+00
2.449086491185198966e+01,0.000000000000000000e+00
1.776948808843762251e+01,0.000000000000000000e+00
1.902375722392449475e+01,0.000000000000000000e+00
2.189787059350778264e+01,0.000000000000000000e+00
2.053593119061967442e+01,0.000000000000000000e+00
1.895253131115965672e+01,0.000000000000000000e+00
2.030840986023303785e+01,0.000000000000000000e+00
1.999014624561215925e+01,0.000000000000000000e+00
2.113896762070177715e+01,0.000000000000000000e+00
2.167244831973302155e+01,0.000000000000000000e+00
2.156214919390111717e+01,0.000000000000000000e+00
1.990236318723784592e+01,0.000000000000000000e+00
1.948333356984930731e+01,0.000000000000000000e+00
2.052093479913405361e+01,0.000000000000000000e+00
2.092011784256824214e+01,0.000000000000000000e+00
2.222721819666796605e+01,0.000000000000000000e+00
1.968641031054536228e+01,0.000000000000000000e+00
2.047080248908404343e+01,0.000000000000000000e+00
2.018646411963468523e+01,0.000000000000000000e+00
1.937383869726465946e+01,0.000000000000000000e+00
2.178904427168302860e+01,0.000000000000000000e+00
1.948149884200243775e+01,0.000000000000000000e+00
1.850554188123118138e+01,0.000000000000000000e+00
2.151047437268091400e+01,0.000000000000000000e+00
2.082956723588362991e+01,0.000000000000000000e+00
1.897382663565606720e+01,0.000000000000000000e+00
1.981519794735979190e+01,0.000000000000000000e+00
2.159205971307692806e+01,0.000000000000000000e+00
2.085574170483743472e+01,0.000000000000000000e+00
2.018237290558353436e+01,0.000000000000000000e+00
1.829630908023371560e+01,0.000000000000000000e+00
2.246924459130206841e+01,0.000000000000000000e+00
1.878041081661399403e+01,0.000000000000000000e+00
1.994020637102744331e+01,0.000000000000000000e+00
2.044723321485699330e+01,0.000000000000000000e+00
1.992562405827838035e+01,0.000000000000000000e+00
1.999954137124366582e+01,0.000000000000000000e+00
1.753620134714610757e+01,0.000000000000000000e+00
2.027414321556265264e+01,0.000000000000000000e+00
2.028491321975856820e+01,0.000000000000000000e+00
2.033500391223643078e+01,0.000000000000000000e+00
2.006363154235970114e+01,0.000000000000000000e+00
1.957426821032361275e+01,0.000000000000000000e+00
2.098622536443052766e+01,0.000000000000000000e+00
2.170142124137867867e+01,0.000000000000000000e+00
2.158115084216578339e+01,0.000000000000000000e+00
2.084280035190398195e+01,0.000000000000000000e+00
2.106058129781883892e+01,0.000000000000000000e+00
2.063512027974179475e+01,0.000000000000000000e+00
1.831676296765080991e+01,0.000000000000000000e+00
1.857344852895332465e+01,0.000000000000000000e+00
1.451049729727732363e+01,0.000000000000000000e+00
2.181933829735098485e+01,0.000000000000000000e+00
1.872618128229830603e+01,0.000000000000000000e+00
1.773563163482920757e+01,0.000000000000000000e+00
2.150739761190032695e+01,0.000000000000000000e+00
2.359233064925822276e+01,0.000000000000000000e+00
2.247552202122941267e+01,0.000000000000000000e+00
1.945803653981591097e+01,0.000000000000000000e+00
1.940799901374152014e+01,0.000000000000000000e+00
2.112827782588772507e+01,0.000000000000000000e+00
1.654634228252437111e+01,0.000000000000000000e+00
1.699758771708352256e+01,0.000000000000000000e+00
2.117420370432140331e+01,0.000000000000000000e+00
6.718361178809919920e+01,0.000000000000000000e+00
6.659310353312038444e+01,0.000000000000000000e+00
6.678664341633856338e+01,0.000000000000000000e+00
6.816216258815374829e+01,0.000000000000000000e+00
6.942917011000517391e+01,0.000000000000000000e+00
7.066920795718564818e+01,0.000000000000000000e+00
6.823129074409786199e+01,0.000000000000000000e+00
6.706166432803645705e+01,0.000000000000000000e+00
6.904085066329011511e+01,0.000000000000000000e+00
7.129729105658209676e+01,0.000000000000000000e+00
6.837631093619371825e+01,0.000000000000000000e+00
6.656503626463825185e+01,0.000000000000000000e+00
7.830462447747048316e+01,0.000000000000000000e+00
7.648410902162365232e+01,0.000000000000000000e+00
7.396935694484979251e+01,0.000000000000000000e+00
7.631208861205362837e+01,0.000000000000000000e+00
7.613639659130497250e+01,0.000000000000000000e+00
7.847659953971457014e+01,0.000000000000000000e+00
7.740971386884361038e+01,0.000000000000000000e+00
7.618283890240476808e+01,0.000000000000000000e+00
7.604693396250942783e+01,0.000000000000000000e+00
7.835428324255724419e+01,0.000000000000000000e+00
7.816113682509138982e+01,0.000000000000000000e+00
7.431091778968365702e+01,0.000000000000000000e+00
7.812799179494484747e+01,0.000000000000000000e+00
7.412574141707651165e+01,0.000000000000000000e+00
7.906689739446846943e+01,0.000000000000000000e+00
8.350311241706560850e+01,0.000000000000000000e+00
8.086021732023364450e+01,0.000000000000000000e+00
8.104875205251383363e+01,0.000000000000000000e+00
8.024074391565564213e+01,0.000000000000000000e+00
7.512111633176532166e+01,0.000000000000000000e+00
7.278070485313473625e+01,0.000000000000000000e+00
7.804580561726292842e+01,0.000000000000000000e+00
7.753742726534130725e+01,0.000000000000000000e+00
8.225340595123722665e+01,0.000000000000000000e+00
8.024884523760070465e+01,0.000000000000000000e+00
7.922445884954034057e+01,0.000000000000000000e+00
7.954831616620745649e+01,0.000000000000000000e+00
8.058703278324637154e+01,0.000000000000000000e+00
7.616814792884649421e+01,0.000000000000000000e+00
7.887499863972239211e+01,0.000000000000000000e+00
8.349977274859710974e+01,0.000000000000000000e+00
7.684328793147867032e+01,0.000000000000000000e+00
7.805250805151219140e+01,0.000000000000000000e+00
8.060205010713190177e+01,0.000000000000000000e+00
8.258000929375549504e+01,0.000000000000000000e+00
7.916559678880719275e+01,0.000000000000000000e+00
7.986456465572885577e+01,0.000000000000000000e+00
7.929529172549584359e+01,0.000000000000000000e+00
7.911648380977696604e+01,0.000000000000000000e+00
8.204367432202595012e+01,0.000000000000000000e+00
8.173325917489101755e+01,0.000000000000000000e+00
7.883061696040667243e+01,0.000000000000000000e+00
8.006341099839787034e+01,0.000000000000000000e+00
8.326185517415804327e+01,0.000000000000000000e+00
8.139887007839972455e+01,0.000000000000000000e+00
8.218353957190484493e+01,0.000000000000000000e+00
7.971831304398912721e+01,0.000000000000000000e+00
7.704873870529945634e+01,0.000000000000000000e+00
8.554736515470901281e+01,0.000000000000000000e+00
8.380189656377433494e+01,0.000000000000000000e+00
7.848300615117018708e+01,0.000000000000000000e+00
7.885251820112821974e+01,0.000000000000000000e+00
8.096890362379622275e+01,0.000000000000000000e+00
8.247592326206435587e+01,0.000000000000000000e+00
7.784451931142049830e+01,0.000000000000000000e+00
8.127308783450321528e+01,0.000000000000000000e+00
7.709261765000817945e+01,0.000000000000000000e+00
7.887927724390254980e+01,0.000000000000000000e+00
7.779553409751476067e+01,0.000000000000000000e+00
7.954356829292665054e+01,0.000000000000000000e+00
7.569461801759314312e+01,0.000000000000000000e+00
8.117253381841823057e+01,0.000000000000000000e+00
8.270514983193795899e+01,0.000000000000000000e+00
8.220378713618431732e+01,0.000000000000000000e+00
7.687521630417299434e+01,0.000000000000000000e+00
7.863582687898777124e+01,0.000000000000000000e+00
7.980374859880052441e+01,0.000000000000000000e+00
7.849134693559004461e+01,0.000000000000000000e+00
8.430706002751017536e+01,0.000000000000000000e+00
8.238278149197030586e+01,0.000000000000000000e+00
8.174435627029012608e+01,0.000000000000000000e+00
7.852973550442972339e+01,0.000000000000000000e+00
7.889773612283613602e+01,0.000000000000000000e+00
7.709187661729711749e+01,0.000000000000000000e+00
8.288883605695151857e+01,0.000000000000000000e+00
8.102783275893436610e+01,0.000000000000000000e+00
8.300172072742449814e+01,0.000000000000000000e+00
8.073685868242768038e+01,0.000000000000000000e+00
7.657943983550221390e+01,0.000000000000000000e+00
7.743931120925998357e+01,0.000000000000000000e+00
7.946693642371195665e+01,0.000000000000000000e+00
7.654124161071035815e+01,0.000000000000000000e+00
7.551385758428612860e+01,0.000000000000000000e+00
8.383578140974921666e+01,0.000000000000000000e+00
7.924544178855953191e+01,0.000000000000000000e+00
8.019143997282877478e+01,0.000000000000000000e+00
7.886170370379913663e+01,0.000000000000000000e+00
8.330428592081528905e+01,0.000000000000000000e+00
8.160973975459901908e+01,0.000000000000000000e+00
8.404594046015016318e+01,0.000000000000000000e+00
8.004747227795873243e+01,0.000000000000000000e+00
7.995592098049620233e+01,0.000000000000000000e+00
7.952756430196690474e+01,0.000000000000000000e+00
7.735673144975507398e+01,0.000000000000000000e+00
7.963994293316589790e+01,0.000000000000000000e+00
7.892325495649046729e+01,0.000000000000000000e+00
3.471695636311363842e+01,0.000000000000000000e+00
3.517335617369823808e+01,0.000000000000000000e+00
2.914386284079280287e+01,0.000000000000000000e+00
2.930729588060215818e+01,0.000000000000000000e+00
3.338365932397724833e+01,0.000000000000000000e+00
3.246784668288954379e+01,0.000000000000000000e+00
3.239674481063675415e+01,0.000000000000000000e+00
3.084398609275174863e+01,0.000000000000000000e+00
3.227878922236644854e+01,0.000000000000000000e+00
3.123789375355455888e+01,0.000000000000000000e+00
2.941932191303343203e+01,0.000000000000000000e+00
3.182783814821174317e+01,0.000000000000000000e+00
1.966717371085637112e+01,0.000000000000000000e+00
2.011587304399894549e+01,0.000000000000000000e+00
2.251901260685350437e+01,0.000000000000000000e+00
2.306868058432717561e+01,0.000000000000000000e+00
2.122750250879520095e+01,0.000000000000000000e+00
2.023587761291810949e+01,0.000000000000000000e+00
2.459077599856812668e+01,0.000000000000000000e+00
2.293936639145491085e+01,0.000000000000000000e+00
2.150942235314024842e+01,0.000000000000000000e+00
2.128632229025720690e+01,0.000000000000000000e+00
2.085653034892715851e+01,0.000000000000000000e+00
2.149195659434635886e+01,0.000000000000000000e+00
1.915408987856068634e+01,0.000000000000000000e+00
1.916837949908569172e+01,0.000000000000000000e+00
1.984209042309206694e+01,0.000000000000000000e+00
1.646617123121171034e+01,0.000000000000000000e+00
1.903849277347459434e+01,0.000000000000000000e+00
2.064272653787574896e+01,0.000000000000000000e+00
2.367255770101574797e+01,0.000000000000000000e+00
1.855666748371618269e+01,0.000000000000000000e+00
1.922166375175388708e+01,0.000000000000000000e+00
2.316439190025643668e+01,0.000000000000000000e+00
2.090870194802949200e+01,0.000000000000000000e+00
2.105443808051980525e+01,0.000000000000000000e+00
2.084233770457752044e+01,0.000000000000000000e+00
2.241891888103010544e+01,0.000000000000000000e+00
2.356861818425433341e+01,0.000000000000000000e+00
2.011222809259265176e+01,0.000000000000000000e+00
1.693921966157915904e+01,0.000000000000000000e+00
2.128325626763872336e+01,0.000000000000000000e+00
2.263950432617686559e+01,0.000000000000000000e+00
2.375454293598797761e+01,0.000000000000000000e+00
1.967843675945245607e+01,0.000000000000000000e+00
1.901012877257391054e+01,0.000000000000000000e+00
2.164227237576505303e+01,0.000000000000000000e+00
2.014967830966408613e+01,0.000000000000000000e+00
1.859683004743279966e+01,0.000000000000000000e+00
2.147158162398135062e+01,0.000000000000000000e+00
2.070523718183875772e+01,0.000000000000000000e+00
1.655276856572968924e+01,0.000000000000000000e+00
2.111207906281019575e+01,0.000000000000000000e+00
2.326533491282416932e+01,0.000000000000000000e+00
1.946249323577808354e+01,0.000000000000000000e+00
1.783581160868826032e+01,0.000000000000000000e+00
2.112525598238568492e+01,0.000000000000000000e+00
1.988992380688567252e+01,0.000000000000000000e+00
2.051587390304559833e+01,0.000000000000000000e+00
2.100949219526879830e+01,0.000000000000000000e+00
2.258477665124928890e+01,0.000000000000000000e+00
1.999815710079651865e+01,0.000000000000000000e+00
2.062187154746579765e+01,0.000000000000000000e+00
1.759950156153742284e+01,0.000000000000000000e+00
2.054601689186041824e+01,0.000000000000000000e+00
1.830485196566106865e+01,0.000000000000000000e+00
1.931516767936260948e+01,0.000000000000000000e+00
1.519201822849332828e+01,0.000000000000000000e+00
2.423546566630206556e+01,0.000000000000000000e+00
1.973569197375239526e+01,0.000000000000000000e+00
1.921736444295008894e+01,0.000000000000000000e+00
1.919302889053369299e+01,0.000000000000000000e+00
2.503857886847905334e+01,0.000000000000000000e+00
1.927428747987595514e+01,0.000000000000000000e+00
1.997855299334044332e+01,0.000000000000000000e+00
1.903675937580556976e+01,0.000000000000000000e+00
1.958425985223850319e+01,0.000000000000000000e+00
1.826899262610149677e+01,0.000000000000000000e+00
