value,error_size
8.013988987914083850e+01,0.000000000000000000e+00
8.085794906921198333e+01,0.000000000000000000e+00
8.112646847130976369e+01,0.000000000000000000e+00
8.156760482307646498e+01,0.000000000000000000e+00
8.275527508098846852e+01,0.000000000000000000e+00
7.908912515298321466e+01,0.000000000000000000e+00
8.201252603060157753e+01,0.000000000000000000e+00
7.928585342501420996e+01,0.000000000000000000e+00
8.097590643311464476e+01,0.000000000000000000e+00
7.877252491069666007e+01,0.000000000000000000e+00
7.825179240905099221e+01,0.000000000000000000e+00
7.935246756419691394e+01,0.000000000000000000e+00
8.120382895069941753e+01,0.000000000000000000e+00
8.237008608885456340e+01,0.000000000000000000e+00
7.932745588400017311e+01,0.000000000000000000e+00
8.050936158853616575e+01,0.000000000000000000e+00
8.168039327752137524e+01,0.000000000000000000e+00
8.029244309059249929e+01,0.000000000000000000e+00
7.907488853789945438e+01,0.000000000000000000e+00
8.125900894138266040e+01,0.000000000000000000e+00
8.029075019957805637e+01,0.000000000000000000e+00
7.696059812424300617e+01,0.000000000000000000e+00
7.601371860427093452e+01,0.000000000000000000e+00
8.121098613167431779e+01,0.000000000000000000e+00
8.083584959004411985e+01,0.000000000000000000e+00
7.848309890090939689e+01,0.000000000000000000e+00
8.002807906795283088e+01,0.000000000000000000e+00
8.225401250253035812e+01,0.000000000000000000e+00
7.996147642598197081e+01,0.000000000000000000e+00
8.122545359582193214e+01,0.000000000000000000e+00
8.174348972083657827e+01,0.000000000000000000e+00
8.232077336861156880e+01,0.000000000000000000e+00
7.478939600781828290e+01,0.000000000000000000e+00
8.163440480314505976e+01,0.000000000000000000e+00
8.001507475806182867e+01,0.000000000000000000e+00
7.943782211821950057e+01,0.000000000000000000e+00
8.254583187505122055e+01,0.000000000000000000e+00
8.042730160680035567e+01,0.000000000000000000e+00
8.093676852591980264e+01,0.000000000000000000e+00
7.813419502510757297e+01,0.000000000000000000e+00
7.988926073968377750e+01,0.000000000000000000e+00
7.999507966207880827e+01,0.000000000000000000e+00
7.718621201644211283e+01,0.000000000000000000e+00
7.700002962763277026e+01,0.000000000000000000e+00
8.132209488346533988e+01,0.000000000000000000e+00
7.581465909607561571e+01,0.000000000000000000e+00
7.818996248183395892e+01,0.000000000000000000e+00
8.665654683678495473e+01,0.000000000000000000e+00
7.554184727403513477e+01,0.000000000000000000e+00
7.992629784726032938e+01,0.000000000000000000e+00
7.871033655387417127e+01,0.000000000000000000e+00
7.752433717988159856e+01,0.000000000000000000e+00
7.749567144353675019e+01,0.000000000000000000e+00
7.967144259884366875e+01,0.000000000000000000e+00
8.353716286768664645e+01,0.000000000000000000e+00
7.743486387533405946e+01,0.000000000000000000e+00
8.240977839280489547e+01,0.000000000000000000e+00
7.736431340551115454e+01,0.000000000000000000e+00
7.842195232917050873e+01,0.000000000000000000e+00
7.873846037681767029e+01,0.000000000000000000e+00
7.872271078877503214e+01,0.000000000000000000e+00
8.279458350013376844e+01,0.000000000000000000e+00
7.881735433180162431e+01,0.000000000000000000e+00
7.901105589021651099e+01,0.000000000000000000e+00
3.177193911118196112e+01,0.000000000000000000e+00
3.374907157213669961e+01,0.000000000000000000e+00
3.029036302659376290e+01,0.000000000000000000e+00
3.270806350604241430e+01,0.000000000000000000e+00
3.123851490893633098e+01,0.000000000000000000e+00
3.232061559899359793e+01,0.000000000000000000e+00
3.246907869093494980e+01,0.000000000000000000e+00
3.327138420489863080e+01,0.000000000000000000e+00
3.194936280532644091e+01,0.000000000000000000e+00
2.946488765880431515e+01,0.000000000000000000e+00
3.007547673300550883e+01,0.000000000000000000e+00
3.364605877580756044e+01,0.000000000000000000e+00
2.566007811737767241e+01,0.000000000000000000e+00
2.510484053870189314e+01,0.000000000000000000e+00
2.440949669231113361e+01,0.000000000000000000e+00
2.582630256159748328e+01,0.000000000000000000e+00
2.038631660408691104e+01,0.000000000000000000e+00
2.167084442851110282e+01,0.000000000000000000e+00
2.444210910157942251e+01,0.000000000000000000e+00
2.166953545071050868e+01,0.000000000000000000e+00
2.233896992176208940e+01,0.000000000000000000e+00
2.126684713753448008e+01,0.000000000000000000e+00
2.637603952890297876e+01,0.000000000000000000e+00
2.346323639184411647e+01,0.000000000000000000e+00
2.088487052166708580e+01,0.000000000000000000e+00
2.086193441202054544e+01,0.000000000000000000e+00
2.220280231444442620e+01,0.000000000000000000e+00
1.850732226273445136e+01,0.000000000000000000e+00
2.066631631812080272e+01,0.000000000000000000e+00
1.991554226600985089e+01,0.000000000000000000e+00
2.091745450359939085e+01,0.000000000000000000e+00
2.081855442677646906e+01,0.000000000000000000e+00
2.290070947279487612e+01,0.000000000000000000e+00
1.941858048497652334e+01,0.000000000000000000e+00
2.150401627594342102e+01,0.000000000000000000e+00
2.120945633171738010e+01,0.000000000000000000e+00
2.209467787671179906e+01,0.000000000000000000e+00
1.849148738500829481e+01,0.000000000000000000e+00
1.787567758268708218e+01,0.000000000000000000e+00
1.859911755768941433e+01,0.000000000000000000e+00
2.254645631688822860e+01,0.000000000000000000e+00
1.916547980981679444e+01,0.000000000000000000e+00
1.853186979283461611e+01,0.000000000000000000e+00
2.135366518426142335e+01,0.000000000000000000e+00
2.337711317053547333e+01,0.000000000000000000e+00
2.408512767642969266e+01,0.000000000000000000e+00
2.147913810296675408e+01,0.000000000000000000e+00
1.877981607437058997e+01,0.000000000000000000e+00
2.364138903446588102e+01,0.000000000000000000e+00
1.997332237241090525e+01,0.000000000000000000e+00
2.054122796574869625e+01,0.000000000000000000e+00
1.974386522330470939e+01,0.000000000000000000e+00
2.263476043776767455e+01,0.000000000000000000e+00
1.627575342420333371e+01,0.000000000000000000e+00
1.876099664323699301e+01,0.000000000000000000e+00
1.928835116948497586e+01,0.000000000000000000e+00
1.865286179129389055e+01,0.000000000000000000e+00
1.789047999544013479e+01,0.000000000000000000e+00
2.029161130064536422e+01,0.000000000000000000e+00
2.023927238799583250e+01,0.000000000000000000e+00
2.119789055299567337e+01,0.000000000000000000e+00
1.904649615216460390e+01,0.000000000000000000e+00
1.740150899980750765e+01,0.000000000000000000e+00
2.321797262253756955e+01,0.000000000000000000e+00
2.371854876645782184e+01,0.000000000000000000e+00
2.401018976300050412e+01,0.000000000000000000e+00
2.443043781365034306e+01,0.000000000000000000e+00
1.939787089980314860e+01,0.000000000000000000e+00
1.912494972624017819e+01,0.000000000000000000e+00
2.311530656509343729e+01,0.000000000000000000e+00
1.804390961555872863e+01,0.000000000000000000e+00
2.132252107685176412e+01,0.000000000000000000e+00
1.567298536132806852e+01,0.000000000000000000e+00
1.888348815237763745e+01,0.000000000000000000e+00
1.609222057542972806e+01,0.000000000000000000e+00
1.722936880902616963e+01,0.000000000000000000e+00
2.147853941104405706e+01,0.000000000000000000e+00
1.912533193802151743e+01,0.000000000000000000e+00
1.883969259767717119e+01,0.000000000000000000e+00
1.527648922916525365e+01,0.000000000000000000e+00
1.830182432538663306e+01,0.000000000000000000e+00
2.211616400806220994e+01,0.000000000000000000e+00
2.097916058390141814e+01,0.000000000000000000e+00
2.200375332889092306e+01,0.000000000000000000e+00
2.237277755416409164e+01,0.000000000000000000e+00
1.891064064251541410e+01,0.000000000000000000e+00
2.121162604055641054e+01,0.000000000000000000e+00
2.306486865081810933e+01,0.000000000000000000e+00
1.887504998670813094e+01,0.000000000000000000e+00
2.148735091540254416e+01,0.000000000000000000e+00
1.918492910449214861e+01,0.000000000000000000e+00
1.864432318979918790e+01,0.000000000000000000e+00
2.004560105059462316e+01,0.000000000000000000e+00
1.722454385823873935e+01,0.000000000000000000e+00
2.017493642154542144e+01,0.000000000000000000e+00
1.846861596605914357e+01,0.000000000000000000e+00
1.849368284861153455e+01,0.000000000000000000e+00
1.672952032289396129e+01,0.000000000000000000e+00
1.762688804008878307e+01,0.000000000000000000e+00
1.827629957132184302e+01,0.000000000000000000e+00
1.819518107950998242e+01,0.000000000000000000e+00
1.940001999158691959e+01,0.000000000000000000e+00
1.898591012460626715e+01,0.000000000000000000e+00
1.965684873495097307e+01,0.000000000000000000e+00
2.109212335274781225e+01,0.000000000000000000e+00
1.979338680838415954e+01,0.000000000000000000e+00
2.263068788577997026e+01,0.000000000000000000e+00
1.935791732857973813e+01,0.000000000000000000e+00
1.929249117188157214e+01,0.000000000000000000e+00
2.197969031298395137e+01,0.000000000000000000e+00
2.086832349920137020e+01,0.000000000000000000e+00
1.971895327435881384e+01,0.000000000000000000e+00
1.742031508355505665e+01,0.000000000000000000e+00
1.741512292973005671e+01,0.000000000000000000e+00
1.952171571333224875e+01,0.000000000000000000e+00
1.644360074264442417e+01,0.000000000000000000e+00
2.280131636688012620e+01,0.000000000000000000e+00
2.102932452834973276e+01,0.000000000000000000e+00
1.901708261495617691e+01,0.000000000000000000e+00
1.866696060105976329e+01,0.000000000000000000e+00
2.236385567181617162e+01,0.000000000000000000e+00
1.659975747583887085e+01,0.000000000000000000e+00
1.364926666663336974e+01,0.000000000000000000e+00
2.067417167464228100e+01,0.000000000000000000e+00
2.537457147373431710e+01,0.000000000000000000e+00
2.136951956834981203e+01,0.000000000000000000e+00
2.057396294802151004e+01,0.000000000000000000e+00
2.016828355867936651e+01,0.000000000000000000e+00
1.886849689640182604e+01,0.000000000000000000e+00
1.981560327396868360e+01,0.000000000000000000e+00
2.015073488069711871e+01,0.000000000000000000e+00
1.857588230096904525e+01,0.000000000000000000e+00
1.718652410838191713e+01,0.000000000000000000e+00
2.155368609282259484e+01,0.000000000000000000e+00
1.834373579096761020e+01,0.000000000000000000e+00
2.223664353658638149e+01,0.000000000000000000e+00
2.054872053084070771e+01,0.000000000000000000e+00
1.402174456057937491e+01,0.000000000000000000e+00
2.046662936989215353e+01,0.000000000000000000e+00
2.006615472535531453e+01,0.000000000000000000e+00
2.133853598901105642e+01,0.000000000000000000e+00
1.864556529400009310e+01,0.000000000000000000e+00
2.104452332843915485e+01,0.000000000000000000e+00
2.362463497206096008e+01,0.000000000000000000e+00
2.103167304453259590e+01,0.000000000000000000e+00
1.711680231651380524e+01,0.000000000000000000e+00
1.645644394281512390e+01,0.000000000000000000e+00
2.088311191644921294e+01,0.000000000000000000e+00
1.937132257089927734e+01,0.000000000000000000e+00
2.254370993899475195e+01,0.000000000000000000e+00
2.002993894118781526e+01,0.000000000000000000e+00
2.015650078248356536e+01,0.000000000000000000e+00
2.093749175224442283e+01,0.000000000000000000e+00
2.127562045476194186e+01,0.000000000000000000e+00
2.105371532865688167e+01,0.000000000000000000e+00
2.072627515551715760e+01,0.000000000000000000e+00
2.043446201445736321e+01,0.000000000000000000e+00
1.919770481547084984e+01,0.000000000000000000e+00
2.042246672653367767e+01,0.000000000000000000e+00
1.934973444834792744e+01,0.000000000000000000e+00
1.993503542000051709e+01,0.000000000000000000e+00
2.165665377315025353e+01,0.000000000000000000e+00
1.635170926534407343e+01,0.000000000000000000e+00
2.120310460779623440e+01,0.000000000000000000e+00
2.421077498563393604e+01,0.000000000000000000e+00
1.800132236024593624e+01,0.000000000000000000e+00
1.952200429595744069e+01,0.000000000000000000e+00
2.094446064960570553e+01,0.000000000000000000e+00
2.092859671477563666e+01,0.000000000000000000e+00
1.712261299603181186e+01,0.000000000000000000e+00
2.195711772794746963e+01,0.000000000000000000e+00
2.136342412974942917e+01,0.000000000000000000e+00
2.012073799348121739e+01,0.000000000000000000e+00
2.125625336035384549e+01,0.000000000000000000e+00
2.292461335531015720e+01,0.000000000000000000e+00
1.899882716559451268e+01,0.000000000000000000e+00
2.199752500703423763e+01,0.000000000000000000e+00
1.911219734427744044e+01,0.000000000000000000e+00
1.879417439149659685e+01,0.000000000000000000e+00
1.677934371983313255e+01,0.000000000000000000e+00
6.312781805044787831e+01,0.000000000000000000e+00
7.014625768293031172e+01,0.000000000000000000e+00
6.826817021653778284e+01,0.000000000000000000e+00
6.610312155742315099e+01,0.000000000000000000e+00
6.680415242818614274e+01,0.000000000000000000e+00
6.812564995959748160e+01,0.000000000000000000e+00
7.069001971307187659e+01,0.000000000000000000e+00
6.345737441768292086e+01,0.000000000000000000e+00
6.913096398489322780e+01,0.000000000000000000e+00
6.349982120365579163e+01,0.000000000000000000e+00
6.775648186508375659e+01,0.000000000000000000e+00
7.161366866146165933e+01,0.000000000000000000e+00
8.025403467099989996e+01,0.000000000000000000e+00
7.631452917623292365e+01,0.000000000000000000e+00
7.650377170370063595e+01,0.000000000000000000e+00
7.933650335530148823e+01,0.000000000000000000e+00
7.886284788957590308e+01,0.000000000000000000e+00
7.722726244576222143e+01,0.000000000000000000e+00
7.576117887210409663e+01,0.000000000000000000e+00
7.788611105030977910e+01,0.000000000000000000e+00
7.678333082360747142e+01,0.000000000000000000e+00
7.613552403003421887e+01,0.000000000000000000e+00
7.832982139984953562e+01,0.000000000000000000e+00
7.595012029365038586e+01,0.000000000000000000e+00
8.320102836595933127e+01,0.000000000000000000e+00
8.305711492262270212e+01,0.000000000000000000e+00
7.894178531720085346e+01,0.000000000000000000e+00
7.976278618901548612e+01,0.000000000000000000e+00
7.866924595917174656e+01,0.000000000000000000e+00
7.800275589825591283e+01,0.000000000000000000e+00
8.160987647089805819e+01,0.000000000000000000e+00
7.976721279281355237e+01,0.000000000000000000e+00
8.142078946102030557e+01,0.000000000000000000e+00
7.673120924735609094e+01,0.000000000000000000e+00
7.862017407471125807e+01,0.000000000000000000e+00
7.756674698216068009e+01,0.000000000000000000e+00
7.773511540961187904e+01,0.000000000000000000e+00
7.644034000527354067e+01,0.000000000000000000e+00
8.306392946252940135e+01,0.000000000000000000e+00
7.830647872769823437e+01,0.000000000000000000e+00
7.896658673913539417e+01,0.000000000000000000e+00
7.885667177494306657e+01,0.000000000000000000e+00
8.080117361518666996e+01,0.000000000000000000e+00
8.446246893820369905e+01,0.000000000000000000e+00
7.780497863538337810e+01,0.000000000000000000e+00
8.167008353208017013e+01,0.000000000000000000e+00
8.266114884707785393e+01,0.000000000000000000e+00
8.032594787510254264e+01,0.000000000000000000e+00
8.323509782384431333e+01,0.000000000000000000e+00
8.229953676053759182e+01,0.000000000000000000e+00
8.027304662481751052e+01,0.000000000000000000e+00
7.799660098455247237e+01,0.000000000000000000e+00
7.717244997314206501e+01,0.000000000000000000e+00
7.831785371078245817e+01,0.000000000000000000e+00
8.115887604301650526e+01,0.000000000000000000e+00
8.000842166515482745e+01,0.000000000000000000e+00
7.715892332629449868e+01,0.000000000000000000e+00
8.043314804782144734e+01,0.000000000000000000e+00
8.111281250928263375e+01,0.000000000000000000e+00
8.018150085710246344e+01,0.000000000000000000e+00
8.084458782319074999e+01,0.000000000000000000e+00
7.902815756941183167e+01,0.000000000000000000e+00
7.920499770518507887e+01,0.000000000000000000e+00
7.957539244032545867e+01,0.000000000000000000e+00
7.860200080934619393e+01,0.000000000000000000e+00
7.736061934311203458e+01,0.000000000000000000e+00
7.885555770343414395e+01,0.000000000000000000e+00
7.727338956016357940e+01,0.000000000000000000e+00
8.279565164986034631e+01,0.000000000000000000e+00
7.786965481634354092e+01,0.000000000000000000e+00
7.635558615933581450e+01,0.000000000000000000e+00
7.633319395239510641e+01,0.000000000000000000e+00
7.964472128425227027e+01,0.000000000000000000e+00
8.270259730928268027e+01,0.000000000000000000e+00
8.274838984906666894e+01,0.000000000000000000e+00
8.049832820098349373e+01,0.000000000000000000e+00
7.738767197625443828e+01,0.000000000000000000e+00
7.819491665868584107e+01,0.000000000000000000e+00
8.291667949095068479e+01,0.000000000000000000e+00
7.772015004014225781e+01,0.000000000000000000e+00
7.939630922903970145e+01,0.000000000000000000e+00
7.972604726192452063e+01,0.000000000000000000e+00
8.138727379803964368e+01,0.000000000000000000e+00
7.687763848467231753e+01,0.000000000000000000e+00
7.899153181060270867e+01,0.000000000000000000e+00
7.790167525824689676e+01,0.000000000000000000e+00
8.287481856494390797e+01,0.000000000000000000e+00
7.776344037010964882e+01,0.000000000000000000e+00
8.029856383075821213e+01,0.000000000000000000e+00
8.173515457753309477e+01,0.000000000000000000e+00
8.020983475635935633e+01,0.000000000000000000e+00
8.145640540243013561e+01,0.000000000000000000e+00
8.248232822074778881e+01,0.000000000000000000e+00
8.011852201512719773e+01,0.000000000000000000e+00
8.225433117697497210e+01,0.000000000000000000e+00
7.788622618773507611e+01,0.000000000000000000e+00
7.781055436591442742e+01,0.000000000000000000e+00
7.668402589432265870e+01,0.000000000000000000e+00
7.846814202184515352e+01,0.000000000000000000e+00
8.046486384694216554e+01,0.000000000000000000e+00
7.943658030123479818e+01,0.000000000000000000e+00
7.717840187266067176e+01,0.000000000000000000e+00
8.019359951330247327e+01,0.000000000000000000e+00
7.940385495016236916e+01,0.000000000000000000e+00
7.904807613176622283e+01,0.000000000000000000e+00
7.909543243933013912e+01,0.000000000000000000e+00
7.693054442888310973e+01,0.000000000000000000e+00
7.631467579181811800e+01,0.000000000000000000e+00
2.814501450479989941e+01,0.000000000000000000e+00
3.011320505517587875e+01,0.000000000000000000e+00
3.328891343972225769e+01,0.000000000000000000e+00
3.041756052955648926e+01,0.000000000000000000e+00
3.246825867680681910e+01,0.000000000000000000e+00
2.991436050724210460e+01,0.000000000000000000e+00
3.129637055579505045e+01,0.000000000000000000e+00
3.164211706588903184e+01,0.000000000000000000e+00
3.190084545817418871e+01,0.000000000000000000e+00
3.370141488992778278e+01,0.000000000000000000e+00
3.518493800941225658e+01,0.000000000000000000e+00
3.355676627016081426e+01,0.000000000000000000e+00
2.527781365501619604e+01,0.000000000000000000e+00
2.023588005873409656e+01,0.000000000000000000e+00
2.220676860853975043e+01,0.000000000000000000e+00
2.176277185177017870e+01,0.000000000000000000e+00
2.045005533911353268e+01,0.000000000000000000e+00
2.246124331602468160e+01,0.000000000000000000e+00
2.150672777278706960e+01,0.000000000000000000e+00
2.314323152311015974e+01,0.000000000000000000e+00
2.419750341064931831e+01,0.000000000000000000e+00
1.945074215954948116e+01,0.000000000000000000e+00
2.209689596701655390e+01,0.000000000000000000e+00
2.516752049923926293e+01,0.000000000000000000e+00
1.906837028592079264e+01,0.000000000000000000e+00
1.784480930236703600e+01,0.000000000000000000e+00
2.007476602271781729e+01,0.000000000000000000e+00
2.169629215791766086e+01,0.000000000000000000e+00
2.148951734278661974e+01,0.000000000000000000e+00
2.201515119287505939e+01,0.000000000000000000e+00
2.028323839529016226e+01,0.000000000000000000e+00
1.920521000675427814e+01,0.000000000000000000e+00
1.975208987870932731e+01,0.000000000000000000e+00
2.000566611374856407e+01,0.000000000000000000e+00
2.098266191283043369e+01,0.000000000000000000e+00
2.148155779869231452e+01,0.000000000000000000e+00
1.787258675872931946e+01,0.000000000000000000e+00
1.795137825362815676e+01,0.000000000000000000e+00
2.361376080978877923e+01,0.000000000000000000e+00
1.888004719316232993e+01,0.000000000000000000e+00
1.684770236942440391e+01,0.000000000000000000e+00
1.947381609836205385e+01,0.000000000000000000e+00
1.889513659572782700e+01,0.000000000000000000e+00
2.013953801188276671e+01,0.000000000000000000e+00
1.870845045534959894e+01,0.000000000000000000e+00
1.748631348719219503e+01,0.000000000000000000e+00
1.830865020663647513e+01,0.000000000000000000e+00
2.232685358278514443e+01,0.000000000000000000e+00
2.179384963191640523e+01,0.000000000000000000e+00
2.074329516086700664e+01,0.000000000000000000e+00
2.008684487200082458e+01,0.000000000000000000e+00
1.957262532522177523e+01,0.000000000000000000e+00
2.078533101021281837e+01,0.000000000000000000e+00
2.263968589449191526e+01,0.000000000000000000e+00
1.878129929209665505e+01,0.000000000000000000e+00
2.184930770733204142e+01,0.000000000000000000e+00
1.990277888522519945e+01,0.000000000000000000e+00
2.040735310894930876e+01,0.000000000000000000e+00
1.771470768508073235e+01,0.000000000000000000e+00
1.712669038030811208e+01,0.000000000000000000e+00
2.035538272579644570e+01,0.000000000000000000e+00
1.881310710695371569e+01,0.000000000000000000e+00
1.993326249465448186e+01,0.000000000000000000e+00
1.906685560708815785e+01,0.000000000000000000e+00
1.978283385504013836e+01,0.000000000000000000e+00
2.256363181070877744e+01,0.000000000000000000e+00
2.390557490788067696e+01,0.000000000000000000e+00
1.797403310292420286e+01,0.000000000000000000e+00
1.870730917376372915e+01,0.000000000000000000e+00
1.670492001046409314e+01,0.000000000000000000e+00
1.895031822686665279e+01,0.000000000000000000e+00
1.991109988389455054e+01,0.000000000000000000e+00
2.107093175526500772e+01,0.000000000000000000e+00
2.248193208164625645e+01,0.000000000000000000e+00
2.357808381963545230e+01,0.000000000000000000e+00
2.353444592126225388e+01,0.000000000000000000e+00
1.701912330105029980e+01,0.000000000000000000e+00
2.127527363209140532e+01,0.000000000000000000e+00
