value,error_size
7.991385835333714738e+01,0.000000000000000000e+00
7.766684208995891936e+01,0.000000000000000000e+00
8.320849734478460391e+01,0.000000000000000000e+00
8.019939182815072343e+01,0.000000000000000000e+00
8.020778959506782257e+01,0.000000000000000000e+00
8.239726918430645242e+01,0.000000000000000000e+00
7.623893669871827683e+01,0.000000000000000000e+00
7.943173017414750348e+01,0.000000000000000000e+00
7.996375493270917900e+01,0.000000000000000000e+00
7.616376480090390544e+01,0.000000000000000000e+00
8.242475457006050021e+01,0.000000000000000000e+00
7.679366241964862638e+01,0.000000000000000000e+00
8.397626348377849581e+01,0.000000000000000000e+00
7.956687302032410969e+01,0.000000000000000000e+00
8.313771380802226929e+01,0.000000000000000000e+00
8.060312532989644296e+01,0.000000000000000000e+00
8.213178618530453434e+01,0.000000000000000000e+00
8.358524349818117116e+01,0.000000000000000000e+00
8.027166063460144585e+01,0.000000000000000000e+00
8.222125022969248676e+01,0.000000000000000000e+00
8.143041741366120334e+01,0.000000000000000000e+00
8.007361595389086517e+01,0.000000000000000000e+00
8.267720631825068267e+01,0.000000000000000000e+00
7.690012721040869792e+01,0.000000000000000000e+00
7.861573994486647621e+01,0.000000000000000000e+00
8.212387397701738223e+01,0.000000000000000000e+00
7.935665727812505565e+01,0.000000000000000000e+00
7.960741945852404911e+01,0.000000000000000000e+00
8.165951486749612798e+01,0.000000000000000000e+00
8.356197346156191941e+01,0.000000000000000000e+00
7.947482724791915132e+01,0.000000000000000000e+00
8.066741606906998641e+01,0.000000000000000000e+00
8.064724424339233622e+01,0.000000000000000000e+00
7.981771752894459837e+01,0.000000000000000000e+00
8.165611854387930180e+01,0.000000000000000000e+00
8.073903895246355944e+01,0.000000000000000000e+00
8.029558607111464141e+01,0.000000000000000000e+00
8.225940468998142308e+01,0.000000000000000000e+00
7.921330267169372519e+01,0.000000000000000000e+00
8.087152347311219103e+01,0.000000000000000000e+00
8.389842062202713180e+01,0.000000000000000000e+00
8.265267081055971232e+01,0.000000000000000000e+00
8.069403061700162993e+01,0.000000000000000000e+00
8.129504751827460041e+01,0.000000000000000000e+00
8.185004658554633750e+01,0.000000000000000000e+00
8.171841231369735681e+01,0.000000000000000000e+00
8.093944741612681071e+01,0.000000000000000000e+00
8.119914154061021350e+01,0.000000000000000000e+00
8.057723392420967912e+01,0.000000000000000000e+00
7.875381453525727693e+01,0.000000000000000000e+00
7.920289742280044720e+01,0.000000000000000000e+00
8.066060462439730827e+01,0.000000000000000000e+00
7.771259654672059014e+01,0.000000000000000000e+00
7.810336159325370886e+01,0.000000000000000000e+00
8.002479579354400130e+01,0.000000000000000000e+00
7.681514494188027697e+01,0.000000000000000000e+00
8.182405865763843167e+01,0.000000000000000000e+00
8.093667779523225647e+01,0.000000000000000000e+00
7.902031159984102260e+01,0.000000000000000000e+00
7.584622518125631530e+01,0.000000000000000000e+00
7.759625980691541258e+01,0.000000000000000000e+00
7.943872556738712376e+01,0.000000000000000000e+00
8.309321131557855722e+01,0.000000000000000000e+00
8.131815047022517717e+01,0.000000000000000000e+00
8.217390249155964455e+01,0.000000000000000000e+00
7.949977520884631588e+01,0.000000000000000000e+00
7.940004307998381705e+01,0.000000000000000000e+00
7.709142146616699165e+01,0.000000000000000000e+00
7.674542011120482243e+01,0.000000000000000000e+00
7.902565905866400442e+01,0.000000000000000000e+00
7.839614983267995285e+01,0.000000000000000000e+00
7.909427728406761560e+01,0.000000000000000000e+00
7.466023533541783763e+01,0.000000000000000000e+00
8.222604249940377485e+01,0.000000000000000000e+00
8.111699525260713983e+01,0.000000000000000000e+00
8.125272031130067774e+01,0.000000000000000000e+00
7.901132885342590839e+01,0.000000000000000000e+00
7.722312105112885661e+01,0.000000000000000000e+00
8.346545655521836693e+01,0.000000000000000000e+00
3.469234422936714424e+01,0.000000000000000000e+00
3.081339555020706200e+01,0.000000000000000000e+00
3.028504448135973348e+01,0.000000000000000000e+00
3.037469989998623987e+01,0.000000000000000000e+00
3.058895256914046001e+01,0.000000000000000000e+00
3.355651902105294226e+01,0.000000000000000000e+00
3.281219187918816260e+01,0.000000000000000000e+00
3.619748498973025619e+01,0.000000000000000000e+00
3.208412014868639517e+01,0.000000000000000000e+00
3.619021256771326023e+01,0.000000000000000000e+00
3.265368593390383012e+01,0.000000000000000000e+00
3.153130029162901238e+01,0.000000000000000000e+00
2.357914206415141223e+01,0.000000000000000000e+00
2.029615992330186458e+01,0.000000000000000000e+00
2.199641090663901721e+01,0.000000000000000000e+00
2.107475727047496505e+01,0.000000000000000000e+00
2.164938875650421579e+01,0.000000000000000000e+00
2.340547039529016260e+01,0.000000000000000000e+00
2.105622023770198936e+01,0.000000000000000000e+00
2.132425030227432572e+01,0.000000000000000000e+00
2.516075207109016176e+01,0.000000000000000000e+00
2.267087850093953350e+01,0.000000000000000000e+00
2.250433600252602417e+01,0.000000000000000000e+00
1.963904234312703423e+01,0.000000000000000000e+00
2.026442355849452071e+01,0.000000000000000000e+00
2.143627057626688881e+01,0.000000000000000000e+00
1.933726656094492213e+01,0.000000000000000000e+00
1.767127535338202193e+01,0.000000000000000000e+00
2.066289282351524648e+01,0.000000000000000000e+00
2.000491800153637811e+01,0.000000000000000000e+00
2.326788864132563006e+01,0.000000000000000000e+00
1.915274885483007949e+01,0.000000000000000000e+00
2.054452818392421065e+01,0.000000000000000000e+00
2.016359472133382980e+01,0.000000000000000000e+00
1.984853080582426088e+01,0.000000000000000000e+00
2.170566272809988462e+01,0.000000000000000000e+00
2.118466428881031050e+01,0.000000000000000000e+00
2.139828219777528417e+01,0.000000000000000000e+00
1.780855037012112163e+01,0.000000000000000000e+00
2.105036345210307047e+01,0.000000000000000000e+00
1.993593810151985934e+01,0.000000000000000000e+00
1.932937433171267827e+01,0.000000000000000000e+00
2.309964579125863082e+01,0.000000000000000000e+00
2.449503979169294610e+01,0.000000000000000000e+00
2.107832970840951603e+01,0.000000000000000000e+00
2.070269740950920223e+01,0.000000000000000000e+00
2.110559443751527908e+01,0.000000000000000000e+00
2.345454175629060245e+01,0.000000000000000000e+00
2.060119749912455589e+01,0.000000000000000000e+00
1.845720169313052494e+01,0.000000000000000000e+00
2.014384695529350466e+01,0.000000000000000000e+00
2.245086730551754428e+01,0.000000000000000000e+00
1.901813508053723112e+01,0.000000000000000000e+00
1.863007694649526158e+01,0.000000000000000000e+00
2.111962104516687333e+01,0.000000000000000000e+00
2.166184731129951402e+01,0.000000000000000000e+00
1.773903463541067183e+01,0.000000000000000000e+00
1.792423414728138198e+01,0.000000000000000000e+00
1.744226984234821032e+01,0.000000000000000000e+00
2.023307225528287745e+01,0.000000000000000000e+00
2.064981983420693368e+01,0.000000000000000000e+00
2.256222020239149728e+01,0.000000000000000000e+00
2.149663755022585576e+01,0.000000000000000000e+00
2.334184885485584360e+01,0.000000000000000000e+00
1.872127673580913765e+01,0.000000000000000000e+00
2.043407955798362963e+01,0.000000000000000000e+00
2.402530560502830070e+01,0.000000000000000000e+00
2.063521227190919660e+01,0.000000000000000000e+00
1.750233166544218122e+01,0.000000000000000000e+00
1.812363027798346948e+01,0.000000000000000000e+00
2.333738607316528046e+01,0.000000000000000000e+00
1.865886959270336121e+01,0.000000000000000000e+00
1.739740720547881025e+01,0.000000000000000000e+00
2.060356107458345676e+01,0.000000000000000000e+00
1.906563459271328043e+01,0.000000000000000000e+00
2.060619001230114122e+01,0.000000000000000000e+00
2.003345777690307017e+01,0.000000000000000000e+00
2.077962852742691524e+01,0.000000000000000000e+00
1.780462691747496606e+01,0.000000000000000000e+00
1.649365635391179552e+01,0.000000000000000000e+00
1.997015601733914636e+01,0.000000000000000000e+00
1.944784721939840821e+01,0.000000000000000000e+00
1.970752303120679372e+01,0.000000000000000000e+00
2.112284219412883246e+01,0.000000000000000000e+00
2.047167737831646761e+01,0.000000000000000000e+00
2.223493517152036958e+01,0.000000000000000000e+00
2.037266676202559168e+01,0.000000000000000000e+00
1.847459868104938963e+01,0.000000000000000000e+00
1.999386347071403947e+01,0.000000000000000000e+00
2.097279476054539415e+01,0.000000000000000000e+00
1.674196089953881028e+01,0.000000000000000000e+00
2.565571155600320452e+01,0.000000000000000000e+00
1.922995300926782747e+01,0.000000000000000000e+00
2.148846914036299083e+01,0.000000000000000000e+00
1.723518382546860650e+01,0.000000000000000000e+00
2.132847869971439536e+01,0.000000000000000000e+00
1.740311390111974532e+01,0.000000000000000000e+00
2.073954882098284358e+01,0.000000000000000000e+00
1.655328954592650703e+01,0.000000000000000000e+00
2.038095676061169215e+01,0.000000000000000000e+00
2.253913172535300191e+01,0.000000000000000000e+00
2.058180711907790794e+01,0.000000000000000000e+00
2.539841635291313438e+01,0.000000000000000000e+00
1.723165787822992101e+01,0.000000000000000000e+00
1.776665445015628109e+01,0.000000000000000000e+00
2.002677382917815052e+01,0.000000000000000000e+00
1.791050661644080577e+01,0.000000000000000000e+00
2.165398471326768259e+01,0.000000000000000000e+00
1.916776943608534367e+01,0.000000000000000000e+00
2.056792546825247925e+01,0.000000000000000000e+00
1.800223411466036438e+01,0.000000000000000000e+00
1.733447573311454448e+01,0.000000000000000000e+00
2.195703974148918647e+01,0.000000000000000000e+00
2.009802630780355059e+01,0.000000000000000000e+00
1.980318877771133756e+01,0.000000000000000000e+00
2.009566180123852774e+01,0.000000000000000000e+00
2.052343588336169233e+01,0.000000000000000000e+00
2.041173838698293608e+01,0.000000000000000000e+00
1.883501570546662407e+01,0.000000000000000000e+00
2.068694488807627252e+01,0.000000000000000000e+00
1.990134671813548550e+01,0.000000000000000000e+00
1.844516128636436747e+01,0.000000000000000000e+00
1.972288125458341312e+01,0.000000000000000000e+00
2.056708709886053299e+01,0.000000000000000000e+00
2.221880499580844770e+01,0.000000000000000000e+00
1.596786424584875519e+01,0.000000000000000000e+00
1.832869893372568981e+01,0.000000000000000000e+00
1.954684642546682127e+01,0.000000000000000000e+00
1.901580843193365311e+01,0.000000000000000000e+00
2.086310524218219342e+01,0.000000000000000000e+00
2.246088118415891799e+01,0.000000000000000000e+00
1.950183391833435564e+01,0.000000000000000000e+00
2.107889446084084639e+01,0.000000000000000000e+00
1.739295989332699932e+01,0.000000000000000000e+00
2.304815489161269682e+01,0.000000000000000000e+00
1.365465398757264204e+01,0.000000000000000000e+00
1.900644900327742448e+01,0.000000000000000000e+00
2.509028896794370667e+01,0.000000000000000000e+00
1.995418227961498303e+01,0.000000000000000000e+00
1.748618990843747412e+01,0.000000000000000000e+00
1.707246433188846524e+01,0.000000000000000000e+00
2.208502259725995742e+01,0.000000000000000000e+00
1.762136493622360334e+01,0.000000000000000000e+00
1.789115016727937757e+01,0.000000000000000000e+00
2.258928752557166675e+01,0.000000000000000000e+00
2.000631714796806193e+01,0.000000000000000000e+00
2.074844546536742484e+01,0.000000000000000000e+00
1.903762983866734970e+01,0.000000000000000000e+00
2.062578224102102098e+01,0.000000000000000000e+00
2.311513336354867221e+01,0.000000000000000000e+00
2.094447511299012987e+01,0.000000000000000000e+00
1.918730040735326625e+01,0.000000000000000000e+00
2.081675689756261960e+01,0.000000000000000000e+00
1.753588497547621472e+01,0.000000000000000000e+00
2.274535056414698175e+01,0.000000000000000000e+00
1.882880137841977231e+01,0.000000000000000000e+00
1.459543880833945551e+01,0.000000000000000000e+00
2.046365378166755633e+01,0.000000000000000000e+00
1.800373702459793179e+01,0.000000000000000000e+00
1.777911552296595588e+01,0.000000000000000000e+00
1.816684322357721726e+01,0.000000000000000000e+00
2.345363290505433795e+01,0.000000000000000000e+00
2.043631443425066863e+01,0.000000000000000000e+00
1.813216433884577583e+01,0.000000000000000000e+00
2.362777677698729306e+01,0.000000000000000000e+00
2.410404611422791277e+01,0.000000000000000000e+00
2.052800298930464251e+01,0.000000000000000000e+00
1.970022822437355003e+01,0.000000000000000000e+00
1.970337684099273901e+01,0.000000000000000000e+00
1.796124723495866604e+01,0.000000000000000000e+00
2.178767482160471758e+01,0.000000000000000000e+00
2.142144107969195232e+01,0.000000000000000000e+00
2.232163972692319476e+01,0.000000000000000000e+00
2.125822326913493043e+01,0.000000000000000000e+00
2.331550242042101573e+01,0.000000000000000000e+00
2.221353622255276150e+01,0.000000000000000000e+00
1.514560429969902877e+01,0.000000000000000000e+00
1.937425231095973999e+01,0.000000000000000000e+00
1.699788966225579401e+01,0.000000000000000000e+00
1.916490934412106739e+01,0.000000000000000000e+00
6.581894222306522124e+01,0.000000000000000000e+00
6.568162497669705147e+01,0.000000000000000000e+00
6.494541439469423949e+01,0.000000000000000000e+00
6.995798535863310974e+01,0.000000000000000000e+00
6.529058443401720524e+01,0.000000000000000000e+00
6.762149355375684934e+01,0.000000000000000000e+00
6.826637522431416016e+01,0.000000000000000000e+00
6.846859543737417653e+01,0.000000000000000000e+00
7.151177422734558320e+01,0.000000000000000000e+00
6.596343442323733086e+01,0.000000000000000000e+00
6.948379427150746324e+01,0.000000000000000000e+00
7.327765492690950566e+01,0.000000000000000000e+00
7.876421311767913380e+01,0.000000000000000000e+00
7.557984783420232588e+01,0.000000000000000000e+00
7.491463922645658613e+01,0.000000000000000000e+00
7.882889219514991908e+01,0.000000000000000000e+00
7.878956187193458049e+01,0.000000000000000000e+00
8.096054403324467330e+01,0.000000000000000000e+00
8.167297387443363732e+01,0.000000000000000000e+00
7.661753466581663474e+01,0.000000000000000000e+00
7.475469152653413119e+01,0.000000000000000000e+00
7.694248345368116304e+01,0.000000000000000000e+00
7.540635956063553635e+01,0.000000000000000000e+00
7.756292787454502502e+01,0.000000000000000000e+00
7.735716333359616215e+01,0.000000000000000000e+00
7.776062564719529746e+01,0.000000000000000000e+00
8.142794418586443328e+01,0.000000000000000000e+00
7.978120315502229687e+01,0.000000000000000000e+00
7.906063633676409097e+01,0.000000000000000000e+00
7.839788120068665478e+01,0.000000000000000000e+00
7.710388245347864711e+01,0.000000000000000000e+00
8.066239462606498023e+01,0.000000000000000000e+00
7.526366363286550154e+01,0.000000000000000000e+00
8.116826714211993021e+01,0.000000000000000000e+00
7.964366116221661684e+01,0.000000000000000000e+00
7.998300660078034241e+01,0.000000000000000000e+00
8.017526099686763530e+01,0.000000000000000000e+00
7.928674055246568741e+01,0.000000000000000000e+00
8.100103697408360404e+01,0.000000000000000000e+00
8.046103159748186329e+01,0.000000000000000000e+00
8.468742268430881381e+01,0.000000000000000000e+00
8.073596437396462022e+01,0.000000000000000000e+00
8.043325416630382563e+01,0.000000000000000000e+00
7.878156723629054170e+01,0.000000000000000000e+00
7.998733927793375642e+01,0.000000000000000000e+00
8.223289720497297139e+01,0.000000000000000000e+00
8.137082551479650760e+01,0.000000000000000000e+00
8.007785910961473519e+01,0.000000000000000000e+00
8.098390358479215934e+01,0.000000000000000000e+00
8.034866975489050844e+01,0.000000000000000000e+00
7.838654669083614124e+01,0.000000000000000000e+00
7.470418724867887761e+01,0.000000000000000000e+00
7.999547747949499410e+01,0.000000000000000000e+00
7.638039564203997145e+01,0.000000000000000000e+00
7.538796023662129642e+01,0.000000000000000000e+00
8.391007869835929966e+01,0.000000000000000000e+00
8.215601721113159783e+01,0.000000000000000000e+00
7.828529315781699438e+01,0.000000000000000000e+00
7.863834900653719728e+01,0.000000000000000000e+00
7.841887127375905209e+01,0.000000000000000000e+00
7.718116728806839433e+01,0.000000000000000000e+00
8.113853871740263912e+01,0.000000000000000000e+00
7.838730247756440406e+01,0.000000000000000000e+00
8.215818623511937346e+01,0.000000000000000000e+00
7.909161940948239078e+01,0.000000000000000000e+00
7.841578512007401969e+01,0.000000000000000000e+00
7.974695112337805369e+01,0.000000000000000000e+00
7.977104542834446477e+01,0.000000000000000000e+00
7.967842842247307544e+01,0.000000000000000000e+00
7.912335045347813889e+01,0.000000000000000000e+00
7.909433137674518832e+01,0.000000000000000000e+00
7.905358388146930793e+01,0.000000000000000000e+00
8.035699476690291476e+01,0.000000000000000000e+00
8.024731334888610945e+01,0.000000000000000000e+00
8.060954537161956068e+01,0.000000000000000000e+00
8.211787632245095381e+01,0.000000000000000000e+00
8.101034738488685605e+01,0.000000000000000000e+00
8.310274895267659190e+01,0.000000000000000000e+00
8.028013619512553589e+01,0.000000000000000000e+00
8.010926479729610605e+01,0.000000000000000000e+00
8.156298541791177570e+01,0.000000000000000000e+00
7.991630236478245308e+01,0.000000000000000000e+00
8.258526020247724375e+01,0.000000000000000000e+00
8.043011491664692869e+01,0.000000000000000000e+00
8.112599631961735724e+01,0.000000000000000000e+00
7.985127224735700224e+01,0.000000000000000000e+00
8.296930179253661208e+01,0.000000000000000000e+00
7.739630866208044324e+01,0.000000000000000000e+00
8.072893778813750032e+01,0.000000000000000000e+00
8.168284026624290561e+01,0.000000000000000000e+00
7.919124178432397798e+01,0.000000000000000000e+00
7.814448609296889003e+01,0.000000000000000000e+00
7.946056677083763020e+01,0.000000000000000000e+00
7.872665881099862872e+01,0.000000000000000000e+00
8.185456751589781277e+01,0.000000000000000000e+00
7.838439411889103781e+01,0.000000000000000000e+00
8.101165863134461631e+01,0.000000000000000000e+00
7.833852462749383960e+01,0.000000000000000000e+00
7.989925291015009634e+01,0.000000000000000000e+00
8.430488084565372731e+01,0.000000000000000000e+00
7.831756417135667903e+01,0.000000000000000000e+00
7.707674230911672453e+01,0.000000000000000000e+00
7.783067190116213396e+01,0.000000000000000000e+00
7.814116784556210860e+01,0.000000000000000000e+00
7.764817368898445693e+01,0.000000000000000000e+00
7.859360871067015353e+01,0.000000000000000000e+00
8.073647369448495681e+01,0.000000000000000000e+00
8.216275187982398620e+01,0.000000000000000000e+00
3.209774327076296174e+01,0.000000000000000000e+00
2.990128507876384134e+01,0.000000000000000000e+00
2.815783184918006299e+01,0.000000000000000000e+00
3.226136103695745305e+01,0.000000000000000000e+00
3.250295476158265728e+01,0.000000000000000000e+00
3.073954530729906764e+01,0.000000000000000000e+00
3.555027359835109024e+01,0.000000000000000000e+00
3.094702346809068416e+01,0.000000000000000000e+00
3.078624819039164962e+01,0.000000000000000000e+00
3.270151801819208970e+01,0.000000000000000000e+00
3.220034457995703292e+01,0.000000000000000000e+00
3.112373899262600219e+01,0.000000000000000000e+00
2.213882697681006562e+01,0.000000000000000000e+00
2.350554134752075086e+01,0.000000000000000000e+00
2.264037185826174436e+01,0.000000000000000000e+00
2.206559350553515841e+01,0.000000000000000000e+00
2.030472737419078300e+01,0.000000000000000000e+00
2.295066549345353124e+01,0.000000000000000000e+00
2.146428206948660744e+01,0.000000000000000000e+00
2.020715946063044299e+01,0.000000000000000000e+00
2.121041626680799652e+01,0.000000000000000000e+00
2.397276098665687982e+01,0.000000000000000000e+00
2.288457678079665669e+01,0.000000000000000000e+00
1.993793060536688699e+01,0.000000000000000000e+00
1.583308809354328517e+01,0.000000000000000000e+00
2.150712637603016830e+01,0.000000000000000000e+00
2.077857741441912509e+01,0.000000000000000000e+00
2.392361311983378158e+01,0.000000000000000000e+00
2.020648926583947258e+01,0.000000000000000000e+00
1.934733431735378417e+01,0.000000000000000000e+00
1.512543033615398969e+01,0.000000000000000000e+00
2.209144299147737556e+01,0.000000000000000000e+00
1.791777189436787054e+01,0.000000000000000000e+00
1.773871737710881646e+01,0.000000000000000000e+00
1.859646682571215237e+01,0.000000000000000000e+00
2.045758294513467135e+01,0.000000000000000000e+00
1.776880271209758533e+01,0.000000000000000000e+00
2.383943034879395029e+01,0.000000000000000000e+00
1.802378692087948053e+01,0.000000000000000000e+00
1.708097409229423036e+01,0.000000000000000000e+00
1.883327807139222188e+01,0.000000000000000000e+00
2.128269632152261082e+01,0.000000000000000000e+00
1.751871143946230092e+01,0.000000000000000000e+00
1.761042608895288453e+01,0.000000000000000000e+00
2.035858737235538385e+01,0.000000000000000000e+00
2.295114719268734405e+01,0.000000000000000000e+00
1.973506447176922407e+01,0.000000000000000000e+00
1.721763667990077806e+01,0.000000000000000000e+00
1.930203254404423419e+01,0.000000000000000000e+00
1.905746621910124716e+01,0.000000000000000000e+00
2.072044385743230777e+01,0.000000000000000000e+00
1.982590233247064759e+01,0.000000000000000000e+00
1.920411760529052003e+01,0.000000000000000000e+00
1.891368418999434198e+01,0.000000000000000000e+00
1.627041343213023339e+01,0.000000000000000000e+00
1.708951840703011982e+01,0.000000000000000000e+00
2.190525441129670980e+01,0.000000000000000000e+00
2.192158704104626565e+01,0.000000000000000000e+00
2.069410989587704108e+01,0.000000000000000000e+00
2.067199289431501086e+01,0.000000000000000000e+00
2.119395718192421185e+01,0.000000000000000000e+00
2.028480836033792301e+01,0.000000000000000000e+00
1.844783330283869205e+01,0.000000000000000000e+00
1.993406871087887566e+01,0.000000000000000000e+00
1.981712208524872665e+01,0.000000000000000000e+00
2.126169056599249529e+01,0.000000000000000000e+00
1.801768858932000938e+01,0.000000000000000000e+00
1.724559899569409183e+01,0.000000000000000000e+00
2.066432671671012855e+01,0.000000000000000000e+00
2.351373662272701637e+01,0.000000000000000000e+00
2.010804521022615177e+01,0.000000000000000000e+00
1.873551129264505022e+01,0.000000000000000000e+00
1.629606319345147369e+01,0.000000000000000000e+00
2.124283474106730196e+01,0.000000000000000000e+00
2.194564885543537258e+01,0.000000000000000000e+00
2.219170983220621451e+01,0.000000000000000000e+00
1.652906922966056769e+01,0.000000000000000000e+00
1.748644778035662384e+01,0.000000000000000000e+00
