value,error_size
2.075278740336545127e+02,1.390000000000000000e+02
2.115742037391917734e+02,1.390000000000000000e+02
2.210642833442371398e+02,1.390000000000000000e+02
2.158706519630611922e+02,1.390000000000000000e+02
2.140946375465615006e+02,1.390000000000000000e+02
2.185641786757170735e+02,1.390000000000000000e+02
2.168202916190356291e+02,1.390000000000000000e+02
2.184819144053255684e+02,1.390000000000000000e+02
2.162257710904689247e+02,1.390000000000000000e+02
2.140275260351799602e+02,1.390000000000000000e+02
2.151060143224116246e+02,1.390000000000000000e+02
2.195637117136996892e+02,1.390000000000000000e+02
2.138613289956022925e+02,1.390000000000000000e+02
2.155663272083868378e+02,1.390000000000000000e+02
2.209561292424637600e+02,1.390000000000000000e+02
2.191845452794042899e+02,1.390000000000000000e+02
2.208990822938658312e+02,1.390000000000000000e+02
2.172172344865879268e+02,1.390000000000000000e+02
2.176621653342674279e+02,1.390000000000000000e+02
2.208620309871289464e+02,1.390000000000000000e+02
2.194733752907101803e+02,1.390000000000000000e+02
2.182799478187857858e+02,1.390000000000000000e+02
2.173464836418908135e+02,1.390000000000000000e+02
2.204698651972398693e+02,1.390000000000000000e+02
2.187302939928010517e+02,1.390000000000000000e+02
2.193091357445115648e+02,1.390000000000000000e+02
2.173151140092149944e+02,1.390000000000000000e+02
2.199776345648390929e+02,1.390000000000000000e+02
2.209648394329952339e+02,1.390000000000000000e+02
2.148065089748890273e+02,1.390000000000000000e+02
2.185203753006027227e+02,1.390000000000000000e+02
2.209075092431724556e+02,1.390000000000000000e+02
2.187053167019580542e+02,1.390000000000000000e+02
2.211985310676922722e+02,1.390000000000000000e+02
2.165972521596572733e+02,1.390000000000000000e+02
2.238013139378669223e+02,1.390000000000000000e+02
2.139383327418900649e+02,1.390000000000000000e+02
2.266687349139444336e+02,1.390000000000000000e+02
2.197067288061480781e+02,1.390000000000000000e+02
2.171324632983909169e+02,1.390000000000000000e+02
2.233757619749630408e+02,1.390000000000000000e+02
2.157852816340057700e+02,1.390000000000000000e+02
2.192430936512824360e+02,1.390000000000000000e+02
2.174829610239825115e+02,1.390000000000000000e+02
2.208724804338074819e+02,1.390000000000000000e+02
2.165160365231501203e+02,1.390000000000000000e+02
2.198599824627659132e+02,1.390000000000000000e+02
2.231009419412079922e+02,1.390000000000000000e+02
2.190668649105159602e+02,1.390000000000000000e+02
2.139025076641095495e+02,1.390000000000000000e+02
2.178630135947070130e+02,1.390000000000000000e+02
2.200501334930742701e+02,1.390000000000000000e+02
2.178404350452015592e+02,1.390000000000000000e+02
2.147014989926415183e+02,1.390000000000000000e+02
2.184697334010230065e+02,1.390000000000000000e+02
2.200710358008082324e+02,1.390000000000000000e+02
2.179854518141005713e+02,1.390000000000000000e+02
2.196743585053894208e+02,1.390000000000000000e+02
2.201415339539710203e+02,1.390000000000000000e+02
2.195896935334119746e+02,1.390000000000000000e+02
2.179236947761890519e+02,1.390000000000000000e+02
2.142387128183590903e+02,1.390000000000000000e+02
2.208200861105501644e+02,1.390000000000000000e+02
2.183310118748067055e+02,1.390000000000000000e+02
2.210029201403938828e+02,1.390000000000000000e+02
2.216178579073111052e+02,1.390000000000000000e+02
2.216915224629140653e+02,1.390000000000000000e+02
2.165712810859443493e+02,1.390000000000000000e+02
2.197044617070397976e+02,1.390000000000000000e+02
2.178770202905616316e+02,1.390000000000000000e+02
2.218793453462037633e+02,1.390000000000000000e+02
2.203874933365158597e+02,1.390000000000000000e+02
2.227773172244831130e+02,1.390000000000000000e+02
2.167794921517884461e+02,1.390000000000000000e+02
2.182432167796981730e+02,1.390000000000000000e+02
2.180692486158152406e+02,1.390000000000000000e+02
2.213565298037961213e+02,1.390000000000000000e+02
2.186897249941533232e+02,1.390000000000000000e+02
2.187743278755187930e+02,1.390000000000000000e+02
2.187769834927779584e+02,1.390000000000000000e+02
2.194901638672948820e+02,1.390000000000000000e+02
2.214282569056128693e+02,1.390000000000000000e+02
2.159220147407320383e+02,1.390000000000000000e+02
2.199936562616909441e+02,1.390000000000000000e+02
2.182096964465246174e+02,1.390000000000000000e+02
2.162845015890739830e+02,1.390000000000000000e+02
2.179354149094030504e+02,1.390000000000000000e+02
2.188053568788984364e+02,1.390000000000000000e+02
2.159176193769293661e+02,1.390000000000000000e+02
2.172906863490382534e+02,1.390000000000000000e+02
2.220166101742371438e+02,1.390000000000000000e+02
2.216975188398783700e+02,1.390000000000000000e+02
2.229342851344713381e+02,1.390000000000000000e+02
2.175347643469975196e+02,1.390000000000000000e+02
2.194201934461351584e+02,1.390000000000000000e+02
2.157557270971655328e+02,1.390000000000000000e+02
2.186330468441405515e+02,1.390000000000000000e+02
2.206646551198707584e+02,1.390000000000000000e+02
1.738581214837233233e+02,1.390000000000000000e+02
1.709933145348028631e+02,1.390000000000000000e+02
1.740174100769342829e+02,1.390000000000000000e+02
1.735893466761093578e+02,1.390000000000000000e+02
1.714538784724826712e+02,1.390000000000000000e+02
1.704174314091720817e+02,1.390000000000000000e+02
1.724798434295203435e+02,1.390000000000000000e+02
1.709389386461830895e+02,1.390000000000000000e+02
1.712710809966158934e+02,1.390000000000000000e+02
1.710259982283862996e+02,1.390000000000000000e+02
1.735058588949960949e+02,1.390000000000000000e+02
1.706173856265488098e+02,1.390000000000000000e+02
1.619053885977044445e+02,1.390000000000000000e+02
1.620127136191342743e+02,1.390000000000000000e+02
1.594176847418052034e+02,1.390000000000000000e+02
1.605744058155451626e+02,1.390000000000000000e+02
1.600286840984363437e+02,1.390000000000000000e+02
1.595231315426813978e+02,1.390000000000000000e+02
1.587007022062402370e+02,1.390000000000000000e+02
1.607708419889347340e+02,1.390000000000000000e+02
1.601141262570055801e+02,1.390000000000000000e+02
1.617422772261249975e+02,1.390000000000000000e+02
1.633645363904348358e+02,1.390000000000000000e+02
1.579000258918298130e+02,1.390000000000000000e+02
1.608266065379006591e+02,1.390000000000000000e+02
1.603484702395113572e+02,1.390000000000000000e+02
1.590249990235294604e+02,1.390000000000000000e+02
1.584317367918097830e+02,1.390000000000000000e+02
1.621095133197006248e+02,1.390000000000000000e+02
1.595585256448791824e+02,1.390000000000000000e+02
1.600052971401702280e+02,1.390000000000000000e+02
1.643906368888426073e+02,1.390000000000000000e+02
1.614249396596836164e+02,1.390000000000000000e+02
1.610051498265619614e+02,1.390000000000000000e+02
1.617073747395932344e+02,1.390000000000000000e+02
1.623629177308044689e+02,1.390000000000000000e+02
1.571049671065765665e+02,1.390000000000000000e+02
1.573220967320464183e+02,1.390000000000000000e+02
1.618683486355969023e+02,1.390000000000000000e+02
1.580155657476074680e+02,1.390000000000000000e+02
1.573734452790527030e+02,1.390000000000000000e+02
1.595696379474590287e+02,1.390000000000000000e+02
1.552282248346821234e+02,1.390000000000000000e+02
1.592908003972484323e+02,1.390000000000000000e+02
1.579646676944381056e+02,1.390000000000000000e+02
1.641286897867985601e+02,1.390000000000000000e+02
1.577320738129346012e+02,1.390000000000000000e+02
1.585451706638089320e+02,1.390000000000000000e+02
1.583142477425869288e+02,1.390000000000000000e+02
1.564471680035261159e+02,1.390000000000000000e+02
1.608216507373489037e+02,1.390000000000000000e+02
1.599974741526763751e+02,1.390000000000000000e+02
1.605753545220681531e+02,1.390000000000000000e+02
1.628342078645484889e+02,1.390000000000000000e+02
1.588207877404869350e+02,1.390000000000000000e+02
1.587500406904846102e+02,1.390000000000000000e+02
1.591559009182020645e+02,1.390000000000000000e+02
1.574839088971697265e+02,1.390000000000000000e+02
1.577743824612667822e+02,1.390000000000000000e+02
1.586332099362109602e+02,1.390000000000000000e+02
1.571502528723307819e+02,1.390000000000000000e+02
1.572804770599020401e+02,1.390000000000000000e+02
1.590835633660028066e+02,1.390000000000000000e+02
1.602804836551756580e+02,1.390000000000000000e+02
1.588829484649799326e+02,1.390000000000000000e+02
1.620356759369055339e+02,1.390000000000000000e+02
1.567039258169361062e+02,1.390000000000000000e+02
1.581313182171767266e+02,1.390000000000000000e+02
1.609018643872340988e+02,1.390000000000000000e+02
1.607040162135399157e+02,1.390000000000000000e+02
1.596894093553070775e+02,1.390000000000000000e+02
1.611908243749235794e+02,1.390000000000000000e+02
1.585334993276000830e+02,1.390000000000000000e+02
1.599552966963111373e+02,1.390000000000000000e+02
1.608355897933653864e+02,1.390000000000000000e+02
1.596704533424551187e+02,1.390000000000000000e+02
1.618199538041684491e+02,1.390000000000000000e+02
1.607900672518826752e+02,1.390000000000000000e+02
